Plant Name,Min Temperature,Max Temperature,Avg Temperature,Avg Rainfall,Soil,Zone,Humidity,Sunlight,Is_grow
Kalanchoe,17.38,29.38,23.38,718.75,Laterite,CWA,45.83,7.58,1
Kalanchoe,12,33.5,22.75,775,Mountain,ET,17.5,3.5,0
Kalanchoe,11.67,33,22.335,733.335,Red & Yellow,AM,15,3,0
Kalanchoe,12.33,34,23.165,816.665,Red & Yellow,AF,20,4,0
Kalanchoe,16.62,28.62,22.62,681.25,Red & Yellow,CWA,40.83,7.08,1
Kalanchoe,17,29,23,700,Alluvial,BSH,43.33,7.33,1
Kalanchoe,16.5,28.5,22.5,675,Alluvial,CWA,40,7,1
Kalanchoe,11,32,21.5,650,Mountain,ET,10,2,0
Kalanchoe,16,28,22,650,Laterite,CWA,36.67,6.67,1
Kalanchoe,15,27,21,600,Alluvial,CWA,30,6,1
Kalanchoe,17.25,29.25,23.25,712.5,Red & Yellow,CWA,45,7.5,1
Kalanchoe,16.5,28.5,22.5,675,Laterite,CWA,40,7,1
Kalanchoe,15.75,27.75,21.75,637.5,Red & Yellow,CWA,35,6.5,1
Kalanchoe,15.12,27.12,21.12,606.25,Laterite,BSH,30.83,6.08,1
Kalanchoe,15.88,27.88,21.88,643.75,Laterite,CWA,35.83,6.58,1
Kalanchoe,16.75,28.75,22.75,687.5,Red & Yellow,BSH,41.67,7.17,1
Kalanchoe,12.33,34,23.165,816.665,Mountain,CWA,20,4,0
Kalanchoe,16,28,22,650,Alluvial,BSH,36.67,6.67,1
Kalanchoe,11.67,33,22.335,733.335,Alluvial,CWB,15,3,0
Kalanchoe,18,30,24,750,Laterite,BSH,50,8,1
Kalanchoe,11.67,33,22.335,733.335,Mountain,AM,15,3,0
Kalanchoe,16.5,28.5,22.5,675,Alluvial,BSH,40,7,1
Kalanchoe,13,35,24,900,Mountain,CWB,25,5,0
Kalanchoe,17.38,29.38,23.38,718.75,Alluvial,CWA,45.83,7.58,1
Kalanchoe,15.88,27.88,21.88,643.75,Laterite,BSH,35.83,6.58,1
Kalanchoe,11,32,21.5,650,Arid,BSH,10,2,0
Kalanchoe,17.5,29.5,23.5,725,Laterite,BSH,46.67,7.67,1
Kalanchoe,15,27,21,600,Alluvial,BSH,30,6,1
Kalanchoe,15.75,27.75,21.75,637.5,Alluvial,BSH,35,6.5,1
Kalanchoe,11,32,21.5,650,Mountain,AM,10,2,0
Kalanchoe,16.88,28.88,22.88,693.75,Alluvial,BSH,42.5,7.25,1
Kalanchoe,12.33,34,23.165,816.665,Mountain,AM,20,4,0
Kalanchoe,13,35,24,900,Black,BSH,25,5,0
Kalanchoe,16.12,28.12,22.12,656.25,Alluvial,BSH,37.5,6.75,1
Kalanchoe,16.25,28.25,22.25,662.5,Red & Yellow,CWA,38.33,6.83,1
Kalanchoe,15.75,27.75,21.75,637.5,Alluvial,CWA,35,6.5,1
Kalanchoe,16.88,28.88,22.88,693.75,Laterite,CWA,42.5,7.25,1
Kalanchoe,12,33.5,22.75,775,Black,BSH,17.5,3.5,0
Kalanchoe,17.75,29.75,23.75,737.5,Laterite,CWA,48.33,7.83,1
Kalanchoe,16.88,28.88,22.88,693.75,Red & Yellow,BSH,42.5,7.25,1
Kalanchoe,13,35,24,900,Alluvial,BWH,25,5,0
Kalanchoe,12.33,34,23.165,816.665,Alluvial,AM,20,4,0
Kalanchoe,17.5,29.5,23.5,725,Red & Yellow,BSH,46.67,7.67,1
Kalanchoe,17.62,29.62,23.62,731.25,Red & Yellow,BSH,47.5,7.75,1
Kalanchoe,16.25,28.25,22.25,662.5,Laterite,CWA,38.33,6.83,1
Kalanchoe,11.67,33,22.335,733.335,Arid,BSH,15,3,0
Kalanchoe,15.62,27.62,21.62,631.25,Red & Yellow,BSH,34.17,6.42,1
Kalanchoe,15.38,27.38,21.38,618.75,Alluvial,CWA,32.5,6.25,1
Kalanchoe,16.75,28.75,22.75,687.5,Laterite,BSH,41.67,7.17,1
Kalanchoe,15.62,27.62,21.62,631.25,Laterite,BSH,34.17,6.42,1
Kalanchoe,15.75,27.75,21.75,637.5,Laterite,BSH,35,6.5,1
Kalanchoe,17.12,29.12,23.12,706.25,Alluvial,CWA,44.17,7.42,1
Kalanchoe,17.88,29.88,23.88,743.75,Laterite,CWA,49.17,7.92,1
Kalanchoe,16.38,28.38,22.38,668.75,Red & Yellow,CWA,39.17,6.92,1
Kalanchoe,16.75,28.75,22.75,687.5,Laterite,CWA,41.67,7.17,1
Kalanchoe,13,35,24,900,Arid,BWH,25,5,0
Kalanchoe,16.38,28.38,22.38,668.75,Laterite,BSH,39.17,6.92,1
Kalanchoe,13,35,24,900,Laterite,CWB,25,5,0
Kalanchoe,13,35,24,900,Mountain,AW,25,5,0
Kalanchoe,11.67,33,22.335,733.335,Laterite,AM,15,3,0
Kalanchoe,15.12,27.12,21.12,606.25,Red & Yellow,BSH,30.83,6.08,1
Kalanchoe,11.67,33,22.335,733.335,Mountain,AW,15,3,0
Kalanchoe,16.62,28.62,22.62,681.25,Red & Yellow,BSH,40.83,7.08,1
Kalanchoe,11.67,33,22.335,733.335,Alluvial,BWH,15,3,0
Kalanchoe,17.5,29.5,23.5,725,Laterite,CWA,46.67,7.67,1
Kalanchoe,11,32,21.5,650,Alluvial,CWB,10,2,0
Kalanchoe,12.33,34,23.165,816.665,Mountain,AW,20,4,0
Kalanchoe,16.38,28.38,22.38,668.75,Laterite,CWA,39.17,6.92,1
Kalanchoe,12.33,34,23.165,816.665,Alluvial,CWB,20,4,0
Kalanchoe,17.5,29.5,23.5,725,Alluvial,CWA,46.67,7.67,1
Kalanchoe,17.75,29.75,23.75,737.5,Alluvial,BSH,48.33,7.83,1
Kalanchoe,13,35,24,900,Red & Yellow,CWB,25,5,0
Kalanchoe,16,28,22,650,Laterite,BSH,36.67,6.67,1
Kalanchoe,18,30,24,750,Laterite,CWA,50,8,1
Kalanchoe,13,35,24,900,Alluvial,AM,25,5,0
Kalanchoe,16.38,28.38,22.38,668.75,Red & Yellow,BSH,39.17,6.92,1
Kalanchoe,16.62,28.62,22.62,681.25,Alluvial,CWA,40.83,7.08,1
Kalanchoe,17.75,29.75,23.75,737.5,Red & Yellow,BSH,48.33,7.83,1
Kalanchoe,16.38,28.38,22.38,668.75,Alluvial,BSH,39.17,6.92,1
Kalanchoe,13,35,24,900,Black,CWA,25,5,0
Kalanchoe,11.67,33,22.335,733.335,Alluvial,AW,15,3,0
Kalanchoe,16.75,28.75,22.75,687.5,Alluvial,CWA,41.67,7.17,1
Kalanchoe,13,35,24,900,Mountain,AM,25,5,0
Kalanchoe,13,35,24,900,Mountain,CWA,25,5,0
Kalanchoe,15.5,27.5,21.5,625,Laterite,CWA,33.33,6.33,1
Kalanchoe,12.33,34,23.165,816.665,Alluvial,AW,20,4,0
Kalanchoe,16.75,28.75,22.75,687.5,Red & Yellow,CWA,41.67,7.17,1
Kalanchoe,16.62,28.62,22.62,681.25,Alluvial,BSH,40.83,7.08,1
Kalanchoe,18,30,24,750,Red & Yellow,CWA,50,8,1
Kalanchoe,17.88,29.88,23.88,743.75,Red & Yellow,CWA,49.17,7.92,1
Hibiscus,15,30,22.5,750,Alluvial,AM,60,6,1
Hibiscus,15.31,30.31,22.81,759.375,Laterite,AM,61.25,6.12,1
Hibiscus,15.94,30.94,23.44,778.125,Laterite,AM,63.75,6.38,1
Hibiscus,16.67,31.67,24.17,800,Red & Yellow,AW,66.67,6.67,1
Hibiscus,17.81,32.81,25.31,834.375,Alluvial,AM,71.25,7.12,1
Hibiscus,16.67,31.67,24.17,800,Red & Yellow,CWA,66.67,6.67,1
Hibiscus,12.33,38.67,25.5,883.33,Red & Yellow,ET,43.33,4,0
Hibiscus,18.44,33.44,25.94,853.125,Laterite,AM,73.75,7.38,1
Hibiscus,16.25,31.25,23.75,787.5,Laterite,CWA,65,6.5,1
Hibiscus,11,36,23.5,750,Alluvial,CWB,30,2,0
Hibiscus,17.19,32.19,24.69,815.625,Alluvial,CWA,68.75,6.88,1
Hibiscus,16.67,31.67,24.17,800,Red & Yellow,AM,66.67,6.67,1
Hibiscus,12.5,39,25.75,900,Laterite,BSH,45,4.25,0
Hibiscus,19.38,34.38,26.88,881.25,Alluvial,CWA,77.5,7.75,1
Hibiscus,13,40,26.5,950,Alluvial,CWB,50,5,0
Hibiscus,11,36,23.5,750,Red & Yellow,BSH,30,2,0
Hibiscus,17.81,32.81,25.31,834.375,Laterite,AM,71.25,7.12,1
Hibiscus,15,30,22.5,750,Red & Yellow,AM,60,6,1
Hibiscus,11.67,37.33,24.5,816.67,Mountain,AM,36.67,3,0
Hibiscus,13,40,26.5,950,Mountain,ET,50,5,0
Hibiscus,15.62,30.62,23.12,768.75,Laterite,AW,62.5,6.25,1
Hibiscus,19.33,34.33,26.83,880,Red & Yellow,AW,77.33,7.73,1
Hibiscus,19.69,34.69,27.19,890.625,Laterite,CWA,78.75,7.88,1
Hibiscus,13,40,26.5,950,Red & Yellow,BSH,50,5,0
Hibiscus,13,40,26.5,950,Laterite,CWB,50,5,0
Hibiscus,18.12,33.12,25.62,843.75,Laterite,AM,72.5,7.25,1
Hibiscus,18,33,25.5,840,Red & Yellow,AM,72,7.2,1
Hibiscus,19.38,34.38,26.88,881.25,Laterite,CWA,77.5,7.75,1
Hibiscus,15.31,30.31,22.81,759.375,Laterite,AW,61.25,6.12,1
Hibiscus,12.33,38.67,25.5,883.33,Mountain,AW,43.33,4,0
Hibiscus,11.67,37.33,24.5,816.67,Black,BSH,36.67,3,0
Hibiscus,15.62,30.62,23.12,768.75,Alluvial,CWA,62.5,6.25,1
Hibiscus,13,40,26.5,950,Mountain,CWB,50,5,0
Hibiscus,20,35,27.5,900,Alluvial,AW,80,8,1
Hibiscus,17.19,32.19,24.69,815.625,Alluvial,AM,68.75,6.88,1
Hibiscus,16.56,31.56,24.06,796.875,Alluvial,AW,66.25,6.62,1
Hibiscus,12.33,38.67,25.5,883.33,Arid,BWH,43.33,4,0
Hibiscus,16.25,31.25,23.75,787.5,Alluvial,AM,65,6.5,1
Hibiscus,11,36,23.5,750,Mountain,CWA,30,2,0
Hibiscus,12,38,25,850,Alluvial,CWB,40,3.5,0
Hibiscus,12.5,39,25.75,900,Red & Yellow,AF,45,4.25,0
Hibiscus,12.33,38.67,25.5,883.33,Black,AW,43.33,4,0
Hibiscus,17.19,32.19,24.69,815.625,Laterite,AM,68.75,6.88,1
Hibiscus,18.75,33.75,26.25,862.5,Alluvial,AM,75,7.5,1
Hibiscus,12.5,39,25.75,900,Red & Yellow,BSH,45,4.25,0
Hibiscus,15.67,30.67,23.17,770,Red & Yellow,AM,62.67,6.27,1
Hibiscus,18.75,33.75,26.25,862.5,Laterite,AW,75,7.5,1
Hibiscus,11.5,37,24.25,800,Red & Yellow,AF,35,2.75,0
Hibiscus,20,35,27.5,900,Red & Yellow,CWA,80,8,1
Hibiscus,15,30,22.5,750,Laterite,CWA,60,6,1
Hibiscus,12.33,38.67,25.5,883.33,Arid,BSH,43.33,4,0
Hibiscus,19.67,34.67,27.17,890,Red & Yellow,AW,78.67,7.87,1
Hibiscus,17.19,32.19,24.69,815.625,Alluvial,AW,68.75,6.88,1
Hibiscus,17.19,32.19,24.69,815.625,Laterite,AW,68.75,6.88,1
Hibiscus,11.67,37.33,24.5,816.67,Arid,BSH,36.67,3,0
Hibiscus,13,40,26.5,950,Red & Yellow,CWB,50,5,0
Hibiscus,19.06,34.06,26.56,871.875,Laterite,CWA,76.25,7.62,1
Hibiscus,11,36,23.5,750,Alluvial,BWH,30,2,0
Hibiscus,11,36,23.5,750,Red & Yellow,ET,30,2,0
Hibiscus,15.94,30.94,23.44,778.125,Laterite,CWA,63.75,6.38,1
Hibiscus,12.5,39,25.75,900,Laterite,BWH,45,4.25,0
Hibiscus,11.67,37.33,24.5,816.67,Red & Yellow,ET,36.67,3,0
Hibiscus,12,38,25,850,Alluvial,BSH,40,3.5,0
Hibiscus,11,36,23.5,750,Red & Yellow,CSA,30,2,0
Hibiscus,17,32,24.5,810,Red & Yellow,CWA,68,6.8,1
Hibiscus,13,40,26.5,950,Arid,BWH,50,5,0
Hibiscus,11.67,37.33,24.5,816.67,Black,CWA,36.67,3,0
Hibiscus,19.06,34.06,26.56,871.875,Laterite,AM,76.25,7.62,1
Hibiscus,15.94,30.94,23.44,778.125,Alluvial,AM,63.75,6.38,1
Hibiscus,15.62,30.62,23.12,768.75,Laterite,AM,62.5,6.25,1
Hibiscus,11.5,37,24.25,800,Alluvial,CWB,35,2.75,0
Hibiscus,18,33,25.5,840,Red & Yellow,AW,72,7.2,1
Hibiscus,18.75,33.75,26.25,862.5,Laterite,AM,75,7.5,1
Hibiscus,17,32,24.5,810,Red & Yellow,AW,68,6.8,1
Hibiscus,15.62,30.62,23.12,768.75,Laterite,CWA,62.5,6.25,1
Hibiscus,17.5,32.5,25,825,Alluvial,CWA,70,7,1
Hibiscus,11.67,37.33,24.5,816.67,Mountain,CFA,36.67,3,0
Hibiscus,11.5,37,24.25,800,Alluvial,BWH,35,2.75,0
Hibiscus,12.33,38.67,25.5,883.33,Mountain,AM,43.33,4,0
Hibiscus,17.81,32.81,25.31,834.375,Alluvial,AW,71.25,7.12,1
Hibiscus,13,40,26.5,950,Black,BSH,50,5,0
Hibiscus,19.33,34.33,26.83,880,Red & Yellow,CWA,77.33,7.73,1
Hibiscus,11,36,23.5,750,Arid,BWH,30,2,0
Hibiscus,13,40,26.5,950,Mountain,AM,50,5,0
Hibiscus,11.67,37.33,24.5,816.67,Black,AW,36.67,3,0
Hibiscus,12.33,38.67,25.5,883.33,Mountain,CWB,43.33,4,0
Hibiscus,11,36,23.5,750,Black,CWA,30,2,0
Hibiscus,18,33,25.5,840,Red & Yellow,CWA,72,7.2,1
Hibiscus,12.33,38.67,25.5,883.33,Mountain,CWA,43.33,4,0
Hibiscus,19.38,34.38,26.88,881.25,Laterite,AM,77.5,7.75,1
Hibiscus,11,36,23.5,750,Mountain,ET,30,2,0
Hibiscus,11,36,23.5,750,Mountain,DFC,30,2,0
Hibiscus,19,34,26.5,870,Red & Yellow,AW,76,7.6,1
Hibiscus,17.5,32.5,25,825,Laterite,CWA,70,7,1
Hibiscus,11,36,23.5,750,Mountain,AM,30,2,0
Hibiscus,17.5,32.5,25,825,Alluvial,AM,70,7,1
Hibiscus,19.06,34.06,26.56,871.875,Laterite,AW,76.25,7.62,1
Hibiscus,15.62,30.62,23.12,768.75,Alluvial,AW,62.5,6.25,1
Hibiscus,11.5,37,24.25,800,Laterite,CWB,35,2.75,0
Hibiscus,11.5,37,24.25,800,Red & Yellow,BSH,35,2.75,0
Hibiscus,13,40,26.5,950,Alluvial,BWH,50,5,0
Hibiscus,11,36,23.5,750,Mountain,AW,30,2,0
Hibiscus,11,36,23.5,750,Laterite,CWB,30,2,0
Hibiscus,11.67,37.33,24.5,816.67,Mountain,ET,36.67,3,0
Hibiscus,13,40,26.5,950,Red & Yellow,CSA,50,5,0
Hibiscus,11,36,23.5,750,Black,BSH,30,2,0
Hibiscus,17.81,32.81,25.31,834.375,Alluvial,CWA,71.25,7.12,1
Hibiscus,16.56,31.56,24.06,796.875,Laterite,AW,66.25,6.62,1
Hibiscus,12.33,38.67,25.5,883.33,Mountain,DFC,43.33,4,0
Hibiscus,20,35,27.5,900,Laterite,AW,80,8,1
Hibiscus,12,38,25,850,Alluvial,BWH,40,3.5,0
Hibiscus,19.38,34.38,26.88,881.25,Alluvial,AM,77.5,7.75,1
Hibiscus,16.25,31.25,23.75,787.5,Laterite,AW,65,6.5,1
Hibiscus,16,31,23.5,780,Red & Yellow,AM,64,6.4,1
Hibiscus,11,36,23.5,750,Alluvial,BSH,30,2,0
Hibiscus,17.19,32.19,24.69,815.625,Laterite,CWA,68.75,6.88,1
Hibiscus,15.33,30.33,22.83,760,Red & Yellow,CWA,61.33,6.13,1
Hibiscus,17.5,32.5,25,825,Alluvial,AW,70,7,1
Hibiscus,19.33,34.33,26.83,880,Red & Yellow,AM,77.33,7.73,1
Hibiscus,16.25,31.25,23.75,787.5,Laterite,AM,65,6.5,1
Hibiscus,19.06,34.06,26.56,871.875,Alluvial,AM,76.25,7.62,1
Hibiscus,16,31,23.5,780,Red & Yellow,AW,64,6.4,1
Hibiscus,15.67,30.67,23.17,770,Red & Yellow,CWA,62.67,6.27,1
Hibiscus,16,31,23.5,780,Red & Yellow,CWA,64,6.4,1
Hibiscus,18.12,33.12,25.62,843.75,Alluvial,AM,72.5,7.25,1
Hibiscus,18.33,33.33,25.83,850,Red & Yellow,CWA,73.33,7.33,1
Hibiscus,16.56,31.56,24.06,796.875,Alluvial,AM,66.25,6.62,1
Hibiscus,15,30,22.5,750,Alluvial,AW,60,6,1
Hibiscus,11,36,23.5,750,Red & Yellow,AF,30,2,0
Hibiscus,12,38,25,850,Laterite,BWH,40,3.5,0
Hibiscus,18.33,33.33,25.83,850,Red & Yellow,AM,73.33,7.33,1
Hibiscus,13,40,26.5,950,Alluvial,BSH,50,5,0
Hibiscus,11.67,37.33,24.5,816.67,Mountain,CWA,36.67,3,0
Hibiscus,11.67,37.33,24.5,816.67,Arid,BWH,36.67,3,0
Hibiscus,18.12,33.12,25.62,843.75,Laterite,CWA,72.5,7.25,1
Hibiscus,15.31,30.31,22.81,759.375,Alluvial,AW,61.25,6.12,1
Hibiscus,13,40,26.5,950,Mountain,CWA,50,5,0
Hibiscus,12,38,25,850,Laterite,CWB,40,3.5,0
Hibiscus,18.33,33.33,25.83,850,Red & Yellow,AW,73.33,7.33,1
Hibiscus,15.62,30.62,23.12,768.75,Alluvial,AM,62.5,6.25,1
Hibiscus,19.06,34.06,26.56,871.875,Alluvial,CWA,76.25,7.62,1
Hibiscus,13,40,26.5,950,Mountain,DFC,50,5,0
Hibiscus,18.44,33.44,25.94,853.125,Alluvial,AW,73.75,7.38,1
Hibiscus,11,36,23.5,750,Mountain,CFA,30,2,0
Hibiscus,20,35,27.5,900,Red & Yellow,AW,80,8,1
Hibiscus,12,38,25,850,Laterite,BSH,40,3.5,0
Hibiscus,11,36,23.5,750,Black,AW,30,2,0
Hibiscus,16.25,31.25,23.75,787.5,Alluvial,CWA,65,6.5,1
Hibiscus,11.67,37.33,24.5,816.67,Mountain,CWB,36.67,3,0
Hibiscus,17.33,32.33,24.83,820,Red & Yellow,CWA,69.33,6.93,1
Hibiscus,15,30,22.5,750,Red & Yellow,AW,60,6,1
Hibiscus,19.69,34.69,27.19,890.625,Alluvial,AM,78.75,7.88,1
Hibiscus,12,38,25,850,Red & Yellow,AF,40,3.5,0
Hibiscus,15.33,30.33,22.83,760,Red & Yellow,AW,61.33,6.13,1
Hibiscus,19.69,34.69,27.19,890.625,Laterite,AM,78.75,7.88,1
Hibiscus,11.67,37.33,24.5,816.67,Red & Yellow,CSA,36.67,3,0
Hibiscus,16.88,31.88,24.38,806.25,Laterite,AM,67.5,6.75,1
Hibiscus,16.88,31.88,24.38,806.25,Laterite,CWA,67.5,6.75,1
Hibiscus,15.94,30.94,23.44,778.125,Laterite,AW,63.75,6.38,1
Hibiscus,19.67,34.67,27.17,890,Red & Yellow,CWA,78.67,7.87,1
Hibiscus,15.94,30.94,23.44,778.125,Alluvial,CWA,63.75,6.38,1
Hibiscus,16.88,31.88,24.38,806.25,Laterite,AW,67.5,6.75,1
Hibiscus,19,34,26.5,870,Red & Yellow,AM,76,7.6,1
Hibiscus,16.88,31.88,24.38,806.25,Alluvial,CWA,67.5,6.75,1
Hibiscus,17.33,32.33,24.83,820,Red & Yellow,AW,69.33,6.93,1
Hibiscus,13,40,26.5,950,Black,AW,50,5,0
Hibiscus,16.33,31.33,23.83,790,Red & Yellow,AM,65.33,6.53,1
Hibiscus,11.67,37.33,24.5,816.67,Mountain,DFC,36.67,3,0
Hibiscus,16.88,31.88,24.38,806.25,Alluvial,AM,67.5,6.75,1
Hibiscus,13,40,26.5,950,Laterite,BWH,50,5,0
Hibiscus,17.67,32.67,25.17,830,Red & Yellow,AM,70.67,7.07,1
Hibiscus,18.67,33.67,26.17,860,Red & Yellow,AM,74.67,7.47,1
Hibiscus,11.67,37.33,24.5,816.67,Red & Yellow,CWB,36.67,3,0
Hibiscus,16.88,31.88,24.38,806.25,Alluvial,AW,67.5,6.75,1
Hibiscus,19.67,34.67,27.17,890,Red & Yellow,AM,78.67,7.87,1
Hibiscus,17.81,32.81,25.31,834.375,Laterite,CWA,71.25,7.12,1
Hibiscus,11.5,37,24.25,800,Laterite,BWH,35,2.75,0
Hibiscus,13,40,26.5,950,Mountain,AW,50,5,0
Hibiscus,19.38,34.38,26.88,881.25,Laterite,AW,77.5,7.75,1
Hibiscus,16.56,31.56,24.06,796.875,Laterite,AM,66.25,6.62,1
Hibiscus,15.67,30.67,23.17,770,Red & Yellow,AW,62.67,6.27,1
Hibiscus,11.5,37,24.25,800,Laterite,BSH,35,2.75,0
Hibiscus,11,36,23.5,750,Arid,BSH,30,2,0
Hibiscus,18.44,33.44,25.94,853.125,Laterite,AW,73.75,7.38,1
Hibiscus,20,35,27.5,900,Red & Yellow,AM,80,8,1
Hibiscus,19.69,34.69,27.19,890.625,Laterite,AW,78.75,7.88,1
Hibiscus,12.33,38.67,25.5,883.33,Black,BSH,43.33,4,0
Hibiscus,11.5,37,24.25,800,Alluvial,BSH,35,2.75,0
Hibiscus,18.12,33.12,25.62,843.75,Alluvial,AW,72.5,7.25,1
Hibiscus,17.81,32.81,25.31,834.375,Laterite,AW,71.25,7.12,1
Hibiscus,13,40,26.5,950,Black,CWA,50,5,0
Hibiscus,13,40,26.5,950,Laterite,BSH,50,5,0
Hibiscus,12,38,25,850,Red & Yellow,BSH,40,3.5,0
Hibiscus,18.44,33.44,25.94,853.125,Alluvial,AM,73.75,7.38,1
Hibiscus,17.5,32.5,25,825,Laterite,AW,70,7,1
Hibiscus,19,34,26.5,870,Red & Yellow,CWA,76,7.6,1
Hibiscus,18.44,33.44,25.94,853.125,Alluvial,CWA,73.75,7.38,1
Hibiscus,17,32,24.5,810,Red & Yellow,AM,68,6.8,1
Hibiscus,20,35,27.5,900,Laterite,CWA,80,8,1
Hibiscus,15.94,30.94,23.44,778.125,Alluvial,AW,63.75,6.38,1
Hibiscus,15,30,22.5,750,Laterite,AM,60,6,1
Hibiscus,18.75,33.75,26.25,862.5,Alluvial,AW,75,7.5,1
Hibiscus,20,35,27.5,900,Alluvial,AM,80,8,1
Hibiscus,13,40,26.5,950,Red & Yellow,AF,50,5,0
Hibiscus,18.12,33.12,25.62,843.75,Laterite,AW,72.5,7.25,1
Hibiscus,15.33,30.33,22.83,760,Red & Yellow,AM,61.33,6.13,1
Hibiscus,20,35,27.5,900,Alluvial,CWA,80,8,1
Hibiscus,11,36,23.5,750,Laterite,BSH,30,2,0
Hibiscus,19.69,34.69,27.19,890.625,Alluvial,CWA,78.75,7.88,1
Hibiscus,19.69,34.69,27.19,890.625,Alluvial,AW,78.75,7.88,1
Hibiscus,12.5,39,25.75,900,Alluvial,CWB,45,4.25,0
Hibiscus,12.33,38.67,25.5,883.33,Red & Yellow,CWB,43.33,4,0
Hibiscus,17.67,32.67,25.17,830,Red & Yellow,CWA,70.67,7.07,1
Hibiscus,13,40,26.5,950,Red & Yellow,ET,50,5,0
Hibiscus,16.56,31.56,24.06,796.875,Laterite,CWA,66.25,6.62,1
Hibiscus,15.31,30.31,22.81,759.375,Laterite,CWA,61.25,6.12,1
Hibiscus,12.5,39,25.75,900,Alluvial,BWH,45,4.25,0
Hibiscus,15,30,22.5,750,Alluvial,CWA,60,6,1
Hibiscus,12.5,39,25.75,900,Alluvial,BSH,45,4.25,0
Hibiscus,15,30,22.5,750,Red & Yellow,CWA,60,6,1
Hibiscus,15.31,30.31,22.81,759.375,Alluvial,AM,61.25,6.12,1
Hibiscus,18.67,33.67,26.17,860,Red & Yellow,AW,74.67,7.47,1
Hibiscus,13,40,26.5,950,Arid,BSH,50,5,0
Hibiscus,11,36,23.5,750,Mountain,CWB,30,2,0
Hibiscus,12.33,38.67,25.5,883.33,Mountain,ET,43.33,4,0
Hibiscus,12.33,38.67,25.5,883.33,Red & Yellow,CSA,43.33,4,0
Hibiscus,13,40,26.5,950,Mountain,CFA,50,5,0
Hibiscus,18.44,33.44,25.94,853.125,Laterite,CWA,73.75,7.38,1
Hibiscus,11,36,23.5,750,Laterite,BWH,30,2,0
Hibiscus,19.38,34.38,26.88,881.25,Alluvial,AW,77.5,7.75,1
Hibiscus,12.5,39,25.75,900,Laterite,CWB,45,4.25,0
Hibiscus,11.67,37.33,24.5,816.67,Mountain,AW,36.67,3,0
Hibiscus,17.33,32.33,24.83,820,Red & Yellow,AM,69.33,6.93,1
Hibiscus,17.5,32.5,25,825,Laterite,AM,70,7,1
Hibiscus,16.33,31.33,23.83,790,Red & Yellow,AW,65.33,6.53,1
Hibiscus,17.67,32.67,25.17,830,Red & Yellow,AW,70.67,7.07,1
Hibiscus,18.67,33.67,26.17,860,Red & Yellow,CWA,74.67,7.47,1
Hibiscus,19.06,34.06,26.56,871.875,Alluvial,AW,76.25,7.62,1
Hibiscus,16.33,31.33,23.83,790,Red & Yellow,CWA,65.33,6.53,1
Hibiscus,20,35,27.5,900,Laterite,AM,80,8,1
Hibiscus,15,30,22.5,750,Laterite,AW,60,6,1
Hibiscus,18.75,33.75,26.25,862.5,Alluvial,CWA,75,7.5,1
Hibiscus,18.12,33.12,25.62,843.75,Alluvial,CWA,72.5,7.25,1
Hibiscus,15.31,30.31,22.81,759.375,Alluvial,CWA,61.25,6.12,1
Hibiscus,16.56,31.56,24.06,796.875,Alluvial,CWA,66.25,6.62,1
Hibiscus,12.33,38.67,25.5,883.33,Mountain,CFA,43.33,4,0
Hibiscus,18.75,33.75,26.25,862.5,Laterite,CWA,75,7.5,1
Hibiscus,11,36,23.5,750,Red & Yellow,CWB,30,2,0
Hibiscus,16.25,31.25,23.75,787.5,Alluvial,AW,65,6.5,1
Hibiscus,12.33,38.67,25.5,883.33,Black,CWA,43.33,4,0
Gerbera Daisy,14.58,29.5,22.04,983.33,Red & Yellow,CWA,49.17,7.83,1
Gerbera Daisy,7.67,33.33,20.5,883.335,Mountain,AW,66.67,3,0
Gerbera Daisy,11.25,25.5,18.375,850,Alluvial,CWA,42.5,6.5,1
Gerbera Daisy,7,32,19.5,800,Red & Yellow,AM,60,2,0
Gerbera Daisy,12.5,27,19.75,900,Laterite,AW,45,7,1
Gerbera Daisy,11.67,26,18.835,866.67,Red & Yellow,CWA,43.33,6.67,1
Gerbera Daisy,13.54,28.25,20.895,941.67,Alluvial,AW,47.08,7.42,1
Gerbera Daisy,7.67,33.33,20.5,883.335,Laterite,BWH,66.67,3,0
Gerbera Daisy,14.38,29.25,21.815,975,Red & Yellow,AW,48.75,7.75,1
Gerbera Daisy,10.83,25,17.915,833.33,Alluvial,CWA,41.67,6.33,1
Gerbera Daisy,12.5,27,19.75,900,Alluvial,AW,45,7,1
Gerbera Daisy,10.42,24.5,17.46,816.67,Red & Yellow,CWA,40.83,6.17,1
Gerbera Daisy,12.08,26.5,19.29,883.33,Laterite,CWA,44.17,6.83,1
Gerbera Daisy,7,32,19.5,800,Red & Yellow,ET,60,2,0
Gerbera Daisy,13.75,28.5,21.125,950,Alluvial,AW,47.5,7.5,1
Gerbera Daisy,7.67,33.33,20.5,883.335,Alluvial,BWH,66.67,3,0
Gerbera Daisy,7,32,19.5,800,Black,CWA,60,2,0
Gerbera Daisy,9,36,22.5,1050,Laterite,BWH,80,5,0
Gerbera Daisy,10.42,24.5,17.46,816.67,Red & Yellow,AW,40.83,6.17,1
Gerbera Daisy,7.67,33.33,20.5,883.335,Red & Yellow,AF,66.67,3,0
Gerbera Daisy,10,24,17,800,Laterite,CWA,40,6,1
